用户ID,用户出生日期,性别,婚姻状况,文化程度,下单时间,订单ID,交易金额
4518118,1970/10/19,女,已婚,研究生,2021/6/11 21:36,4982461438,140.6656829
6714112,1986/6/21,女,已婚,博士,2021/7/17 9:59,4983155947,721.8391779
4112120,1978/3/9,女,未婚,中专,2021/11/25 11:39,4983211319,440.2909066
5715114,1976/9/21,女,已婚,本科,2021/6/18 2:45,4985586007,533.7591935
4513118,2000/8/12,女,未婚,本科,2023/5/14 23:52,4988998478,820.9806653
5311113,1982/8/6,女,未婚,大专,2020/5/18 13:35,4990559560,875.6641395
5112111,1997/11/2,男,未婚,博士,2022/9/1 0:49,4990617489,640.3310345
4517118,1983/5/30,男,已婚,博士,2022/1/26 12:29,4991057525,554.5248434
5512118,1997/8/17,女,未婚,博士,2021/8/3 0:55,4991540348,918.7974681
4215116,1977/4/11,男,已婚,大专,2020/8/22 5:25,4993298120,585.4344041
3213114,1991/11/15,女,已婚,博士,2022/5/21 22:43,4994352700,121.8379998
3920114,1994/8/9,男,未婚,研究生,2023/3/7 15:35,4994444415,498.8375638
5711115,1985/8/24,女,已婚,博士,2022/8/18 12:32,4999319367,431.6202739
4117116,1974/9/23,女,未婚,本科,2021/12/9 16:32,4999911783,147.1987192
3716118,1989/1/10,女,未婚,研究生,2022/4/6 5:18,5004317677,921.3039122
4319113,1981/10/25,女,未婚,研究生,2021/1/3 6:24,5006028571,261.535208
6618120,1985/10/18,女,已婚,博士,2023/5/20 3:46,5007111173,627.2534516
3720114,1987/1/26,男,未婚,博士,2023/1/10 9:27,5019169105,334.0737014
4316116,1984/10/29,女,已婚,博士,2020/12/11 9:32,5020363031,361.9926566
3817120,1978/1/17,女,未婚,大专,2021/9/28 13:44,5020742706,183.4341887
4420115,1984/7/25,男,未婚,中专,2021/6/5 17:23,5022131472,323.8228109
5012116,1975/11/7,男,未婚,博士,2020/7/18 21:29,5028588655,832.4794646
3816114,1996/5/25,女,未婚,博士,2020/9/16 4:08,5028725433,807.4561712
3813112,1990/10/25,男,未婚,博士,2022/11/8 15:32,5029474701,886.4163095
3617114,1985/5/1,男,未婚,大专,2021/1/12 18:08,5029544509,205.986986
3215112,1993/6/24,女,未婚,博士,2023/4/24 6:37,5030692127,301.8309538
3311116,1974/10/12,男,未婚,研究生,2021/8/30 3:07,5033350900,506.6062208
3913119,1988/9/29,男,已婚,研究生,2021/5/2 21:26,5034319322,492.3124457
6020116,1981/5/21,男,未婚,博士,2020/8/13 22:29,5036968609,670.6969107
5418111,1981/2/15,男,已婚,大专,2021/6/27 17:44,5037795168,270.3154883
5711117,1994/3/3,女,未婚,本科,2023/2/6 12:36,5038830105,479.1017946
6314117,1993/8/24,女,未婚,本科,2020/3/31 17:36,5040868377,677.4359173
6014118,1991/4/26,男,已婚,本科,2023/1/14 23:25,5042980891,671.6808992
4113118,1974/11/28,女,未婚,研究生,2022/11/16 2:01,5046585882,435.3993346
3318115,1999/11/4,男,已婚,大专,2023/5/16 5:33,5051250436,363.3728366
6317115,1993/6/12,女,未婚,大专,2021/7/6 18:15,5053988924,232.669407
5418113,1989/9/6,男,未婚,大专,2023/3/31 11:11,5055770658,880.6156792
5419116,1979/6/16,女,未婚,中专,2021/9/13 11:22,5055957621,622.2389206
4415111,1979/6/6,女,未婚,本科,2021/1/3 12:57,5057367859,955.0634852
4613113,1983/6/20,女,已婚,博士,2022/10/14 13:21,5058222021,289.1498507
6517111,1983/12/12,男,已婚,研究生,2022/11/26 14:13,5061988782,707.0456523
5717114,1984/2/13,女,已婚,博士,2021/4/7 7:22,5062083041,280.6484659
6414120,1972/3/23,女,未婚,本科,2020/9/24 3:02,5062496725,545.6934051
4114118,1991/2/22,女,已婚,大专,2023/5/12 19:22,5063782353,440.3511082
3813113,1985/9/4,男,已婚,大专,2020/11/27 7:51,5063789527,456.6263526
5419118,1985/5/16,男,未婚,研究生,2021/12/13 10:23,5064928067,535.5876825
4713111,1968/6/6,女,未婚,本科,2020/8/28 1:17,5065899289,1078.02729
6019113,1978/3/7,女,已婚,大专,2020/10/7 3:18,5066543362,579.9876695
4216120,1976/4/23,女,未婚,大专,2022/7/22 12:26,5066570536,424.7679236
5718116,1972/2/16,女,已婚,大专,2022/5/11 14:49,5068680103,1046.381735
5520119,1980/7/26,男,已婚,本科,2023/2/20 22:44,5069761959,986.0862172
4620115,1985/8/4,女,已婚,大专,2020/12/16 4:43,5070273237,211.0363565
4911111,1969/10/9,男,未婚,大专,2021/3/16 14:03,5070278587,611.5168779
5014117,1977/9/30,男,已婚,博士,2023/3/21 5:38,5070857620,596.6125646
4316114,1973/8/31,女,未婚,中专,2022/7/12 14:57,5070862185,591.2418811
3616112,1986/12/29,男,未婚,本科,2023/4/27 1:47,5071961596,1198.000825
4117113,1990/5/24,女,已婚,研究生,2022/12/6 14:00,5072593051,354.4373184
5917120,1971/2/27,男,已婚,本科,2022/7/29 14:51,5073371914,969.1945323
3814115,1977/6/8,男,已婚,博士,2022/3/26 16:08,5073787304,635.769751
5218118,1992/12/7,男,未婚,博士,2022/10/4 0:45,5074070802,479.5974308
3715115,1970/10/29,女,未婚,本科,2020/12/18 8:20,5075844182,798.0399938
5618114,1978/4/24,女,已婚,本科,2019/12/19 10:21,5079067858,669.3316564
3215112,1993/6/24,女,未婚,博士,2022/2/16 1:20,5079564972,128.1497409
5619120,1981/6/21,女,已婚,中专,2022/11/12 20:08,5079691075,419.9658955
3515111,1973/7/24,女,已婚,大专,2023/2/26 3:44,5080512312,452.9653522
4117113,1990/5/24,女,已婚,研究生,2022/12/16 2:32,5083566165,698.3296484
5320119,1992/1/16,女,未婚,研究生,2020/8/3 21:04,5084430244,474.2398587
3313114,1991/12/9,男,未婚,中专,2021/11/16 20:37,5084616845,534.9978201
3515119,1985/5/28,男,已婚,本科,2023/2/17 7:31,5088232295,761.0540186
6517112,1992/1/17,女,未婚,中专,2022/8/15 17:18,5088814178,653.6213635
3616119,1983/9/16,女,已婚,研究生,2020/10/14 17:22,5088898128,811.0057505
3816114,1996/5/25,女,未婚,博士,2023/3/12 3:18,5093722222,132.447913
4412119,1992/7/26,男,未婚,研究生,2023/5/29 5:29,5094863682,509.4181964
5416115,1992/12/24,女,已婚,博士,2022/9/10 2:02,5096525645,371.9198743
6720112,1975/9/9,男,已婚,大专,2020/2/14 15:08,5098716448,244.8506278
3214111,1989/4/9,女,已婚,大专,2020/10/14 8:18,5098958250,458.3532626
3715116,1982/1/24,女,未婚,博士,2020/9/4 2:22,5101812469,448.0504789
3616117,1990/11/19,女,未婚,本科,2023/3/22 11:45,5102128749,199.798172
6313114,1995/6/14,女,已婚,研究生,2022/7/12 3:52,5102150172,49.99486583
4611115,1981/6/7,男,已婚,博士,2023/2/20 13:02,5102527054,475.2121715
6118118,1970/4/27,男,未婚,研究生,2022/1/20 18:02,5103389554,314.043576
5716113,1995/4/3,女,已婚,本科,2020/5/16 3:12,5103780878,791.2346567
4419113,1992/5/24,男,未婚,大专,2022/4/17 15:29,5105453400,1051.514019
6513119,1985/3/19,女,已婚,大专,2023/5/24 16:50,5107235156,494.8414171
4816116,1970/1/19,男,未婚,研究生,2022/2/1 6:04,5108364287,327.9214045
6615113,1986/11/11,女,已婚,本科,2023/4/16 15:14,5110110735,190.7261194
6720115,1990/6/13,女,未婚,本科,2020/6/29 18:07,5110243097,340.6655529
3712113,1969/4/16,女,已婚,研究生,2020/9/16 17:52,5110373411,576.9424639
4215118,1972/7/21,男,已婚,大专,2022/5/8 14:51,5111188988,719.3038661
4419115,1982/5/13,女,未婚,大专,2020/12/12 8:46,5111553429,940.2165003
4711116,1981/5/2,女,已婚,研究生,2023/3/13 3:32,5112874552,606.6517854
5411115,1994/6/2,女,未婚,本科,2020/6/12 8:42,5113041690,525.437902
3413120,1971/6/14,男,未婚,本科,2021/6/10 2:25,5113145105,240.4658545
4317114,1990/5/30,男,未婚,中专,2022/9/8 19:34,5113213489,508.2838871
3720116,1985/3/18,女,已婚,本科,2023/1/24 2:07,5114034193,460.9808531
5812112,1972/8/12,男,已婚,本科,2021/10/18 19:10,5123842539,804.8455187
3615112,1971/8/12,女,未婚,中专,2020/11/29 11:26,5124735233,323.5104226
5220112,2000/10/17,女,未婚,中专,2022/11/14 4:08,5125399243,919.5688739
5016115,1990/8/17,女,已婚,博士,2020/10/16 5:07,5127047929,301.9703291
4215118,1972/7/21,男,已婚,大专,2021/10/13 4:38,5127350595,680.5367631
5813116,1972/10/6,男,未婚,博士,2023/5/20 2:11,5128786659,203.177679
3216118,1986/11/27,男,未婚,研究生,2022/3/28 23:06,5134470651,443.1945247
5217111,1988/12/7,女,已婚,中专,2021/4/6 20:53,5134649481,276.2398973
4611113,1979/8/31,男,未婚,大专,2020/3/27 7:31,5137913543,1087.169816
5618112,1990/2/10,女,已婚,博士,2020/10/28 7:38,5139297328,733.0608724
5516118,1979/1/11,女,已婚,研究生,2020/2/4 13:21,5140958978,304.4778176
6720112,1975/9/9,男,已婚,大专,2020/11/27 13:54,5141410937,660.339937
4617116,1992/11/1,女,已婚,中专,2020/9/21 12:01,5141994251,641.1088911
4812116,1991/11/12,女,未婚,博士,2022/2/12 21:39,5142310175,413.0969904
5212111,1991/5/4,女,已婚,研究生,2023/5/24 14:47,5142959697,372.8077159
4519119,1991/4/23,女,未婚,中专,2020/2/19 23:33,5143697799,728.9547878
4420116,1980/8/16,女,未婚,中专,2021/10/13 12:12,5145072355,577.2227658
3919112,1983/2/11,男,已婚,中专,2022/8/22 16:36,5145717685,475.269895
4815115,1986/7/24,男,未婚,博士,2023/5/25 21:29,5149183233,588.7910216
5620117,1974/5/10,女,已婚,博士,2020/5/21 7:48,5149427306,685.730433
4514114,1989/10/7,男,未婚,博士,2021/5/19 10:41,5155526762,479.2516501
3716114,1992/8/21,女,已婚,本科,2022/12/29 13:05,5158710616,260.0153746
6115113,1990/8/1,女,已婚,博士,2022/7/29 7:29,5159043697,132.5052329
5714117,1976/5/26,男,未婚,中专,2023/5/16 8:39,5161262178,364.9778036
3519113,1983/8/2,女,已婚,中专,2021/3/22 15:37,5165078756,817.3734775
4111113,1973/11/8,女,未婚,大专,2021/8/29 22:01,5168066517,17.77243472
3712120,1982/5/19,男,已婚,本科,2023/2/25 15:10,5169115879,575.7196413
6720111,1995/9/7,男,未婚,本科,2019/12/31 23:44,5169941273,741.8814034
5716119,1973/1/12,女,未婚,博士,2022/2/6 7:07,5170065497,595.8389303
6315115,1970/12/15,女,已婚,大专,2023/5/9 12:12,5171650795,730.1430542
6018111,1968/10/31,男,已婚,本科,2023/2/19 20:06,5173472545,854.1831267
5519116,1996/6/20,男,已婚,本科,2021/8/17 9:14,5173730445,298.5609706
5017116,1985/9/29,男,已婚,大专,2023/3/10 6:11,5174289609,102.3407659
4418114,1999/10/8,男,已婚,研究生,2020/8/26 10:18,5174883847,199.9479003
5211119,1998/11/15,男,已婚,研究生,2021/7/21 0:27,5176718788,782.4350621
4716114,2000/7/23,女,未婚,研究生,2022/12/17 7:01,5176923961,66.0329385
3218119,1976/3/3,男,未婚,大专,2022/10/17 1:17,5178537649,261.3588883
4920119,1969/12/1,男,未婚,大专,2021/4/11 2:39,5180840399,522.916307
4514114,1989/10/7,男,未婚,博士,2021/1/18 5:53,5183686484,814.953379
5016114,1992/6/23,女,已婚,大专,2020/11/11 1:43,5184741523,412.1451723
4412119,1992/7/26,男,未婚,研究生,2023/4/16 16:22,5185911710,471.030729
4517120,1972/7/18,男,已婚,本科,2022/12/29 19:46,5186592949,986.3543301
4016111,1977/4/25,女,已婚,大专,2023/1/1 11:26,5187115071,670.2079546
4619116,1983/5/29,女,未婚,本科,2023/5/27 9:30,5195823402,190.4715267
6711113,1973/2/21,男,未婚,大专,2021/12/30 9:03,5196321064,207.1740378
5311112,1976/5/18,男,未婚,研究生,2022/8/9 23:28,5198143972,214.0411561
3911112,1973/5/1,男,未婚,本科,2023/1/15 10:13,5202489242,195.1756888
3817117,1990/1/24,女,未婚,大专,2022/12/14 16:12,5203492140,777.2759995
6011116,1984/1/10,男,未婚,大专,2023/4/13 17:38,5205029559,770.412424
6618115,1972/6/23,男,已婚,中专,2021/10/1 4:25,5207471904,278.5200756
5117120,1993/6/13,女,未婚,大专,2020/9/26 16:24,5208474480,1196.84629
5317113,1973/8/4,女,未婚,中专,2023/2/15 1:57,5210081057,730.8507024
3414118,1997/4/6,女,已婚,中专,2020/8/10 17:38,5210110457,572.2325382
6320119,1979/1/27,男,未婚,中专,2020/12/23 19:57,5210417659,596.8146315
3214119,1975/5/9,女,已婚,本科,2020/6/15 13:59,5214219337,55.99653189
3519113,1983/8/2,女,已婚,中专,2023/3/29 7:17,5214447089,761.5268323
5018112,1996/3/15,男,未婚,博士,2021/3/15 1:24,5215451448,932.0194106
6715119,1994/12/28,男,已婚,本科,2023/2/14 12:33,5217426539,130.0510728
4113113,1999/1/12,女,已婚,博士,2020/11/8 11:39,5218092591,171.5788897
6115119,1991/12/10,男,已婚,本科,2021/10/20 4:35,5220222219,977.6230624
4017119,1987/2/14,男,未婚,博士,2023/4/17 13:43,5221453160,910.9408796
3720119,1977/7/23,女,已婚,大专,2021/5/31 12:20,5223318271,372.8207594
4520113,1994/7/7,男,已婚,本科,2022/5/21 5:04,5223459498,385.7249981
4218120,1978/1/7,男,已婚,本科,2022/2/6 12:23,5226549018,574.4491422
5115114,1976/9/16,女,未婚,本科,2020/2/12 8:33,5227675440,526.2809734
4612115,1990/10/10,男,未婚,研究生,2020/8/31 0:17,5231261950,689.5168047
6617112,1974/7/19,男,已婚,本科,2020/10/23 11:51,5232257089,469.7847613
3511114,1980/9/25,男,未婚,大专,2021/1/9 9:04,5232470368,482.4562124
3914116,1985/6/17,男,未婚,大专,2023/4/21 0:08,5232546377,519.744066
4819117,1969/8/2,女,未婚,大专,2020/12/21 13:27,5233381842,541.9500935
3819115,1998/8/3,男,已婚,研究生,2023/5/19 15:50,5235219105,206.6064338
4512117,1977/12/29,男,未婚,中专,2022/12/22 2:56,5235594596,845.5707422
4820117,1997/8/16,女,未婚,大专,2021/12/29 4:32,5236218291,707.9155406
5615116,1999/11/9,女,未婚,本科,2022/12/10 1:48,5236593329,658.7406968
5918118,1978/5/28,男,已婚,本科,2022/5/29 6:44,5241992441,644.4307487
4117115,1981/12/8,男,未婚,本科,2023/1/9 21:01,5243041665,234.3252611
4611116,1982/11/25,女,未婚,本科,2023/1/29 10:49,5243913292,704.8139978
6214115,1990/5/12,女,已婚,博士,2021/11/29 5:45,5248224024,947.5730843
5614120,1982/4/3,女,已婚,中专,2023/5/21 6:31,5249918006,363.8942963
3211115,1973/12/25,女,未婚,研究生,2023/3/20 16:19,5250961369,802.1671652
6613119,1969/11/8,男,已婚,研究生,2022/2/17 15:52,5251783041,682.2164354
5412113,1973/4/2,女,未婚,大专,2022/12/19 22:28,5253683746,155.8667379
4916117,1981/5/10,男,已婚,博士,2022/11/9 20:29,5254583667,464.069449
6420114,1998/10/7,男,未婚,博士,2020/9/14 19:29,5254789176,208.8424302
3919119,1982/6/18,男,已婚,博士,2020/6/17 0:54,5255714441,504.4056911
3417111,1999/12/28,男,已婚,博士,2022/3/7 6:18,5256488025,132.9968019
5416116,1989/5/31,男,未婚,大专,2021/12/28 10:29,5259757870,148.6505235
5719113,1977/8/7,男,已婚,中专,2021/6/29 17:30,5261136934,322.4787893
3616119,1983/9/16,女,已婚,研究生,2023/5/1 21:54,5262620953,442.1661458
5316113,1998/7/25,女,已婚,中专,2023/1/17 5:09,5265855614,989.7615131
5716120,1998/10/20,女,已婚,博士,2022/4/7 20:35,5267622596,478.3798255
6416119,1989/5/29,女,未婚,博士,2022/6/30 5:00,5268772758,347.8963393
4619113,1993/8/3,男,未婚,研究生,2022/1/21 15:13,5271655101,202.4392354
5511112,1990/7/11,男,未婚,研究生,2023/1/4 15:35,5272516467,586.7574959
4114113,1994/3/2,男,未婚,本科,2023/2/12 11:37,5273891050,930.6916184
4820119,1986/12/12,男,未婚,大专,2023/4/13 8:23,5275567972,664.3279148
5615114,1986/11/2,女,未婚,博士,2022/9/30 11:20,5277039308,696.9641892
3614114,1969/5/23,女,已婚,博士,2023/3/25 14:37,5277917411,283.1899682
4813118,1971/10/27,男,未婚,本科,2021/10/20 0:43,5278516236,648.1234743
4311113,1980/3/29,男,已婚,博士,2020/12/22 5:44,5280966416,468.1416086
4218113,1981/6/6,女,已婚,中专,2023/1/28 6:03,5284723779,537.9928953
4115119,1993/9/11,男,未婚,研究生,2022/2/6 4:45,5285690080,751.5766454
4813118,1971/10/27,男,未婚,本科,2023/1/28 9:28,5286554907,615.9943853
4014116,1970/1/21,男,已婚,研究生,2023/3/25 11:28,5289187842,60.51603609
5312111,1981/1/28,男,未婚,本科,2021/3/3 12:18,5292559209,655.856302
4417115,1987/9/7,女,未婚,本科,2022/11/12 17:48,5292861880,635.0024009
4314112,1976/8/21,女,未婚,大专,2020/2/25 6:50,5292999497,442.2590283
6016120,1994/2/22,女,未婚,研究生,2022/7/2 19:54,5297126486,621.1950022
6415113,1989/4/24,女,未婚,本科,2022/1/31 8:36,5300567985,586.8065602
6715114,1994/8/14,男,已婚,大专,2022/6/30 2:35,5300856243,961.9797415
6114111,1994/12/21,男,未婚,研究生,2021/12/2 5:48,5302613296,532.9943839
5120120,1990/5/24,女,未婚,本科,2023/1/28 17:27,5304663910,231.5405077
6211111,1980/9/25,女,未婚,博士,2022/12/31 14:02,5308366186,294.4866758
3415118,1983/1/7,男,未婚,大专,2023/5/26 14:03,5309623800,404.5588796
6714115,1969/8/23,男,未婚,本科,2021/5/9 6:06,5310182500,503.2140592
4919120,1986/11/25,男,未婚,大专,2022/7/8 23:19,5310259961,467.7844463
4511118,1993/1/11,女,未婚,本科,2021/6/7 2:18,5311953697,253.384757
4919113,1971/8/2,男,未婚,本科,2021/10/12 10:34,5313466179,203.3283608
5811118,1981/9/11,女,已婚,博士,2022/12/17 11:33,5317079911,697.092217
5413115,1971/5/15,女,未婚,博士,2021/1/24 6:42,5317537951,526.9164921
5113119,1997/5/17,女,未婚,大专,2021/5/24 18:25,5317970852,135.6412457
3716118,1989/1/10,女,未婚,研究生,2020/5/16 15:34,5320959466,486.6027868
4020117,1982/3/8,女,未婚,大专,2020/6/29 15:04,5321469561,825.8313059
4317111,1980/7/27,女,未婚,本科,2020/4/16 18:57,5322022412,320.5841584
3616119,1983/9/16,女,已婚,研究生,2022/6/26 6:46,5322397326,885.2721177
3919116,1983/12/14,男,未婚,大专,2022/11/5 1:43,5323781610,582.9596073
5618114,1978/4/24,女,已婚,本科,2021/1/10 3:46,5324970288,811.8327417
4113119,1973/9/16,女,已婚,研究生,2022/9/16 11:14,5325182749,608.8096337
3814120,1988/12/17,女,未婚,研究生,2021/5/24 8:03,5325529723,582.5825112
4412120,1974/2/16,男,未婚,本科,2021/12/3 16:29,5327632121,121.4972133
3616116,1975/4/30,女,已婚,中专,2021/12/15 22:04,5329874946,610.7217313
6712113,2000/5/21,女,未婚,本科,2020/7/2 2:21,5331262609,300.1508475
3615115,1972/5/24,女,未婚,博士,2020/3/18 16:59,5332084816,346.0674925
3617112,1981/4/1,男,未婚,本科,2022/1/23 4:46,5333875933,1027.906312
6212113,1988/8/31,男,已婚,本科,2022/6/14 13:04,5334884067,789.7431197
4019117,1974/9/16,女,未婚,博士,2023/2/20 0:46,5339713280,1215.311627
3213119,1984/10/18,男,已婚,本科,2020/7/24 0:05,5343040833,675.4968871
4512117,1977/12/29,男,未婚,中专,2022/10/18 8:41,5343359563,543.8899198
5719112,1985/8/25,女,未婚,中专,2023/2/23 8:39,5345440362,689.5368385
5017119,1988/5/6,女,已婚,大专,2021/11/23 11:52,5346072153,456.6688969
6017111,1998/10/6,女,未婚,研究生,2019/12/11 12:05,5346454531,67.70942057
4520116,1990/9/18,女,未婚,研究生,2023/1/28 5:43,5346764100,877.2724436
4117112,1984/8/29,女,已婚,中专,2023/5/22 13:05,5349498620,194.1988361
6717111,1968/1/10,女,已婚,本科,2020/6/24 21:36,5350649250,749.4463921
4411118,1981/4/16,女,未婚,中专,2021/3/25 23:14,5351130319,138.5249779
6212115,1992/9/22,男,已婚,博士,2023/5/11 13:15,5354717196,1108.740614
6619111,1979/3/31,男,已婚,研究生,2020/11/3 18:42,5354933099,861.4937973
5917113,1974/11/23,男,已婚,本科,2019/12/22 6:59,5359582925,115.654154
3618116,1983/11/2,女,已婚,本科,2020/4/16 22:16,5360038221,359.1256839
3718113,1987/9/14,男,未婚,中专,2022/7/14 11:48,5361157759,527.8757837
4417116,1970/1/13,女,未婚,大专,2021/2/25 22:08,5364852690,525.1305514
4217111,1997/2/9,女,未婚,大专,2020/3/30 22:58,5372874689,524.7441837
4715118,1979/11/22,男,已婚,研究生,2023/4/15 8:02,5374360713,664.2725333
3312114,1978/5/12,女,已婚,中专,2021/12/7 3:17,5374938713,485.4990076
5314116,2000/9/11,男,未婚,本科,2021/5/15 6:57,5376795437,760.9506719
4615115,1976/1/8,女,未婚,大专,2019/12/11 10:39,5385035514,559.9192796
5013114,1998/8/31,男,已婚,本科,2021/1/21 22:10,5388957863,737.019651
4213118,1984/11/27,女,未婚,本科,2021/3/7 12:41,5389213174,691.7312025
3315118,1999/11/13,男,未婚,中专,2020/5/5 14:07,5389576113,206.2699066
5515117,1971/4/10,男,未婚,大专,2023/4/1 7:33,5391341710,809.8378249
5920111,1976/10/9,女,已婚,博士,2021/10/3 11:12,5393434953,376.8681989
5214116,1968/10/29,女,未婚,大专,2022/1/13 22:44,5398895982,117.9506314
3412118,1994/2/1,女,未婚,本科,2022/10/20 8:45,5400361584,487.7701857
5013115,1971/2/2,男,已婚,博士,2020/5/26 15:47,5400949864,350.8078063
4420113,2000/7/3,女,未婚,本科,2021/8/26 3:27,5403918281,582.1637715
6614116,1987/6/19,女,未婚,大专,2022/10/28 3:43,5412392957,858.899066
